Tipo;Quebra1;Quebra2;Ficha;Dotação;Orçado Atualizado;Mês 1;Mês 2;Mês 3;Mês 4;Mês 5;Mês 6;Mês 7;Mês 8;Mês 9;Mês 10;Mês 11;Mês 12
Analitico;0;0;350-13101.1236504092.108.3.3.90.39.1500001001;13101.1236504092.108.3.3.90.39.1500001001;0;0;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;352-13101.1236104092.109.3.3.90.39.1500001001;13101.1236104092.109.3.3.90.39.1500001001;0;0;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;355-13101.1236604092.110.3.3.90.39.1500001001;13101.1236604092.110.3.3.90.39.1500001001;0;0;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;356-13101.1236704092.111.3.3.90.39.1500001001;13101.1236704092.111.3.3.90.39.1500001001;0;0;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;358-13101.1236104092.112.3.3.90.39.1500001001;13101.1236104092.112.3.3.90.39.1500001001;0;0;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;366-13101.1236104032.121.3.3.90.39.1500001001;13101.1236104032.121.3.3.90.39.1500001001;8608344,75;6590464,84;0;16318;0;7600;1429295,77;35880;87475,61;315000;17675,2;72783,72;35851,61
Analitico;0;0;376-13101.1236104032.126.3.3.90.39.1500001001;13101.1236104032.126.3.3.90.39.1500001001;0;0;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;519-13101.1236502012.351.3.3.90.39.0101000000;13101.1236502012.351.3.3.90.39.0101000000;0;4151211,49;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;522-13101.1236502012.003.3.3.90.39.0101000000;13101.1236502012.003.3.3.90.39.0101000000;0;473462,33;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;526-13101.1236502012.007.3.3.90.39.0101000000;13101.1236502012.007.3.3.90.39.0101000000;0;20781,68;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;528-13101.1236502012.004.3.3.90.39.0101000000;13101.1236502012.004.3.3.90.39.0101000000;0;1105864,69;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;537-13101.1236102022.359.3.3.90.39.0101000000;13101.1236102022.359.3.3.90.39.0101000000;0;7353021,24;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;540-13101.1236102022.012.3.3.90.39.0101000000;13101.1236102022.012.3.3.90.39.0101000000;0;663244,28;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;546-13101.1236102022.016.3.3.90.39.0101000000;13101.1236102022.016.3.3.90.39.0101000000;0;168050,64;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;548-13101.1236102022.013.3.3.90.39.0101000000;13101.1236102022.013.3.3.90.39.0101000000;0;639190,41;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;550-13101.1236102022.017.3.3.90.39.0101000000;13101.1236102022.017.3.3.90.39.0101000000;0;200000;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;560-13101.1236602032.021.3.3.90.39.0101000000;13101.1236602032.021.3.3.90.39.0101000000;0;347401;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;562-13101.1236102312.084.3.3.90.39.1553000000;13101.1236102312.084.3.3.90.39.1553000000;0;8873,39;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;567-13101.1236502302.065.3.3.90.39.1500001001;13101.1236502302.065.3.3.90.39.1500001001;0;27344322,32;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;570-13101.1236502302.066.3.3.90.39.1500001001;13101.1236502302.066.3.3.90.39.1500001001;0;3863333,72;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;571-13101.1236104062.175.3.3.90.39.0101000000;13101.1236104062.175.3.3.90.39.0101000000;0;244622,74;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;581-13101.1236502302.070.3.3.90.39.1500001001;13101.1236502302.070.3.3.90.39.1500001001;0;1870739,81;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;586-13101.1236502302.072.3.3.90.39.1500001001;13101.1236502302.072.3.3.90.39.1500001001;0;1214288,51;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;597-13101.1236102312.077.3.3.90.39.1500001001;13101.1236102312.077.3.3.90.39.1500001001;0;52679266,94;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;599-13101.1236104062.375.3.3.90.39.0101000000;13101.1236104062.375.3.3.90.39.0101000000;0;1887593,12;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;600-13101.1236102312.078.3.3.90.39.1500001001;13101.1236102312.078.3.3.90.39.1500001001;0;6797365,07;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;600-13101.1236104062.376.3.3.90.39.0101000000;13101.1236104062.376.3.3.90.39.0101000000;0;18000;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;606-13101.1236102312.082.3.3.90.39.1500001001;13101.1236102312.082.3.3.90.39.1500001001;0;10460269,64;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;609-13101.1236102312.084.3.3.90.39.1500001001;13101.1236102312.084.3.3.90.39.1500001001;0;4008726,73;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;619-13101.1236502302.065.3.3.90.39.0101000000;13101.1236502302.065.3.3.90.39.0101000000;0;14824110,98;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;622-13101.1236502302.066.3.3.90.39.0101000000;13101.1236502302.066.3.3.90.39.0101000000;0;1535831,68;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;624-13101.1236602322.092.3.3.90.39.1500001001;13101.1236602322.092.3.3.90.39.1500001001;0;1086180,05;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;628-13101.1236502302.070.3.3.90.39.0101000000;13101.1236502302.070.3.3.90.39.0101000000;0;1967346,65;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;631-13101.1236502302.072.3.3.90.39.0101000000;13101.1236502302.072.3.3.90.39.0101000000;0;1828028,29;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;637-13101.1236102312.077.3.3.90.39.0101000000;13101.1236102312.077.3.3.90.39.0101000000;0;18986847,13;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;640-13101.1236102312.078.3.3.90.39.0101000000;13101.1236102312.078.3.3.90.39.0101000000;0;2818474,56;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;645-13101.1236104062.175.3.3.90.39.0101000000;13101.1236104062.175.3.3.90.39.0101000000;0;404564,59;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;646-13101.1236102312.082.3.3.90.39.0101000000;13101.1236102312.082.3.3.90.39.0101000000;0;5165198,06;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;649-13101.1236102312.084.3.3.90.39.0101000000;13101.1236102312.084.3.3.90.39.0101000000;0;3055926,71;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;661-13101.1236602322.092.3.3.90.39.0101000000;13101.1236602322.092.3.3.90.39.0101000000;0;374335,92;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;661-13101.1236702332.104.3.3.90.39.1500001001;13101.1236702332.104.3.3.90.39.1500001001;0;303202,99;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;675-13101.1236702332.104.3.3.90.39.0101000000;13101.1236702332.104.3.3.90.39.0101000000;0;24551,25;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;679-13101.1236102312.078.3.3.90.39.2569000000;13101.1236102312.078.3.3.90.39.2569000000;500000;0;0;0;500000;0;0;0;0;0;0;0;0
Analitico;0;0;680-13101.1236502302.066.3.3.90.39.2569000000;13101.1236502302.066.3.3.90.39.2569000000;1816600;0;0;0;1816600;0;0;0;0;0;0;0;0
Analitico;0;0;686-13101.1236104092.109.3.3.90.39.0101000000;13101.1236104092.109.3.3.90.39.0101000000;0;15000;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;689-13101.1236104092.112.3.3.90.39.0101000000;13101.1236104092.112.3.3.90.39.0101000000;0;8960;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;697-13101.1236104032.121.3.3.90.39.0101000000;13101.1236104032.121.3.3.90.39.0101000000;0;563365,85;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;718-13101.1236104032.121.3.3.90.39.1500001001;13101.1236104032.121.3.3.90.39.1500001001;0;4066349,94;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;750-13101.1236502302.072.3.3.90.39.2553000000;13101.1236502302.072.3.3.90.39.2553000000;864792,36;0;0;0;0;0;0;0;0;0;0;0;864792,36
Analitico;0;0;751-13101.1236102312.084.3.3.90.39.2553000000;13101.1236102312.084.3.3.90.39.2553000000;2017848,83;0;0;0;0;0;0;0;0;0;0;0;2017848,83
Analitico;0;0;282-13101.1236102122.122.3.3.90.39.00102;13101.1236102122.122.3.3.90.39.00102;0;214985,7;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;298-13101.1236102122.122.3.3.90.39.00112;13101.1236102122.122.3.3.90.39.00112;0;173691,14;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;308-13101.1236102222.365.3.3.90.39.00102;13101.1236102222.365.3.3.90.39.00102;0;119900;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;311-13101.1236102262.119.3.3.90.39.00102;13101.1236102262.119.3.3.90.39.00102;0;4674999,85;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;318-13101.1236102262.133.3.3.90.39.00102;13101.1236102262.133.3.3.90.39.00102;0;3816,67;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;326-13101.1236102262.119.3.3.90.39.00102;13101.1236102262.119.3.3.90.39.00102;0;10670556,02;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;326-13101.1236102262.374.3.3.90.39.00102;13101.1236102262.374.3.3.90.39.00102;0;2922420,35;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;332-13101.1236104012.116.3.3.90.39.00102;13101.1236104012.116.3.3.90.39.00102;0;100000;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;341-13101.1236102262.374.3.3.90.39.00102;13101.1236102262.374.3.3.90.39.00102;0;789340,44;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;345-13101.1236104412.126.3.3.90.39.00102;13101.1236104412.126.3.3.90.39.00102;0;25690;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;346-13101.1236104412.126.3.3.90.39.00112;13101.1236104412.126.3.3.90.39.00112;0;8825,79;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;347-13101.1236104012.116.3.3.90.39.00102;13101.1236104012.116.3.3.90.39.00102;0;193421,56;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;360-13101.1236104412.126.3.3.90.39.00102;13101.1236104412.126.3.3.90.39.00102;0;2225582,67;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;371-13101.1236502262.120.3.3.90.39.00102;13101.1236502262.120.3.3.90.39.00102;0;839276,8;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;376-13101.1236502262.375.3.3.90.39.00102;13101.1236502262.375.3.3.90.39.00102;0;5827,92;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;385-13101.1236502262.120.3.3.90.39.00102;13101.1236502262.120.3.3.90.39.00102;0;1706693,55;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;390-13101.1236502262.375.3.3.90.39.00102;13101.1236502262.375.3.3.90.39.00102;0;4780,95;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;963-13101.1236502012.003.3.3.90.39.0102;13101.1236502012.003.3.3.90.39.0102;0;2913,96;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;966-13101.1236502012.004.3.3.90.39.0102;13101.1236502012.004.3.3.90.39.0102;0;1304243,84;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;980-13101.1236102022.012.3.3.90.39.0102;13101.1236102022.012.3.3.90.39.0102;0;496426,98;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;983-13101.1236102022.013.3.3.90.39.0102;13101.1236102022.013.3.3.90.39.0102;0;5431067,48;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;997-13101.1236602032.021.3.3.90.39.0102;13101.1236602032.021.3.3.90.39.0102;0;490007,22;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;1029-13101.1236104062.175.3.3.90.39.0102;13101.1236104062.175.3.3.90.39.0102;0;126829,92;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;144-13101.1236102022.012.3.3.90.40.0101000000;13101.1236102022.012.3.3.90.40.0101000000;0;773052,76;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;145-13101.1236102022.012.3.3.90.40.0115000049;13101.1236102022.012.3.3.90.40.0115000049;0;148017,02;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;155-13101.1236102312.078.3.3.90.40.0101000000;13101.1236102312.078.3.3.90.40.0101000000;0;138300;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;176-13101.1236104062.175.3.3.90.40.0101000000;13101.1236104062.175.3.3.90.40.0101000000;0;200000;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;186-13101.1236104032.121.3.3.90.40.0101000000;13101.1236104032.121.3.3.90.40.0101000000;0;76341,88;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;197-13101.1236502012.003.3.3.90.40.0101000000;13101.1236502012.003.3.3.90.40.0101000000;0;207212,72;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;198-13101.1236502012.003.3.3.90.40.0115000049;13101.1236502012.003.3.3.90.40.0115000049;0;35462,98;0;0;0;0;0;0;0;0;0;0;-16680
Analitico;0;0;210-13101.1236502302.066.3.3.90.40.0101000000;13101.1236502302.066.3.3.90.40.0101000000;0;83037,5;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;290-13101.1236502302.066.3.3.90.40.1500001001;13101.1236502302.066.3.3.90.40.1500001001;1285777,66;1285777,66;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;307-13101.1236102312.078.3.3.90.40.1500001001;13101.1236102312.078.3.3.90.40.1500001001;3204998,33;2645177,49;0;0;0;0;0;0;453304,8;0;0;0;106516,04
Analitico;0;0;321-13101.1236602322.088.3.3.90.40.1500001001;13101.1236602322.088.3.3.90.40.1500001001;0;0;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;334-13101.1236702332.099.3.3.90.40.1500001001;13101.1236702332.099.3.3.90.40.1500001001;990600;0;0;0;0;0;0;0;990600;0;0;0;0
Analitico;0;0;363-13101.1236104032.121.3.3.90.40.1500001001;13101.1236104032.121.3.3.90.40.1500001001;255125;117750;0;0;0;0;137375;0;0;0;0;0;0
Analitico;0;0;523-13101.1236502012.003.3.3.90.40.0101000000;13101.1236502012.003.3.3.90.40.0101000000;0;66558,33;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;542-13101.1236102022.012.3.3.90.40.0101000000;13101.1236102022.012.3.3.90.40.0101000000;0;712573,02;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;571-13101.1236502302.066.3.3.90.40.1500001001;13101.1236502302.066.3.3.90.40.1500001001;0;83498,02;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;589-13101.1236104062.175.3.3.90.40.0101000000;13101.1236104062.175.3.3.90.40.0101000000;0;1093775,51;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;601-13101.1236102312.078.3.3.90.40.1500001001;13101.1236102312.078.3.3.90.40.1500001001;0;1082410,95;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;623-13101.1236502302.066.3.3.90.40.0101000000;13101.1236502302.066.3.3.90.40.0101000000;0;234965,64;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;641-13101.1236102312.078.3.3.90.40.0101000000;13101.1236102312.078.3.3.90.40.0101000000;0;295407,27;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;652-13101.1236702332.099.3.3.90.40.1500001001;13101.1236702332.099.3.3.90.40.1500001001;0;834600;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;694-13101.1236104032.121.3.3.90.40.0101000000;13101.1236104032.121.3.3.90.40.0101000000;0;66911,8;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;715-13101.1236104032.121.3.3.90.40.1500001001;13101.1236104032.121.3.3.90.40.1500001001;0;335164,5;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;177-13101.1236104062.175.3.3.90.47.0101000000;13101.1236104062.175.3.3.90.47.0101000000;0;58272,12;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;187-13101.1236104032.121.3.3.90.47.0101000000;13101.1236104032.121.3.3.90.47.0101000000;0;6455,72;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;369-13101.1236104032.121.3.3.90.47.1500001001;13101.1236104032.121.3.3.90.47.1500001001;900;0;0;900;0;0;0;0;0;0;0;0;0
Analitico;0;0;595-13101.1236104062.175.3.3.90.47.0101000000;13101.1236104062.175.3.3.90.47.0101000000;0;600250,49;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;721-13101.1236104032.121.3.3.90.47.1500001001;13101.1236104032.121.3.3.90.47.1500001001;0;100;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;178-13101.1236104062.175.3.3.90.92.0101000000;13101.1236104062.175.3.3.90.92.0101000000;0;1680,7;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;362-13101.1236104032.121.3.3.90.92.1500001001;13101.1236104032.121.3.3.90.92.1500001001;167850,47;0;3113,31;0;0;0;0;0;0;0;0;0;164737,16
Analitico;0;0;364-13101.1236104412.126.3.3.90.92.00102;13101.1236104412.126.3.3.90.92.00102;0;73576,96;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;391-13101.1236502262.375.3.3.90.92.00102;13101.1236502262.375.3.3.90.92.00102;0;1310;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;603-13101.1236104032.121.3.3.90.92.0101000000;13101.1236104032.121.3.3.90.92.0101000000;0;5076,48;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;660-13101.1236502302.066.3.3.90.92.1500001001;13101.1236502302.066.3.3.90.92.1500001001;183787,2;0;0;54600;0;0;0;0;0;129187,2;0;0;0
Analitico;0;0;661-13101.1236102312.078.3.3.90.92.1500001001;13101.1236102312.078.3.3.90.92.1500001001;2186224,15;0;0;28674;12900,07;0;136800;0;0;0;0;1741161,73;266688,35
Analitico;0;0;682-13101.1236102022.012.3.3.90.92.0101000000;13101.1236102022.012.3.3.90.92.0101000000;0;8136;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;693-13101.1236104032.121.3.3.90.92.0101000000;13101.1236104032.121.3.3.90.92.0101000000;0;660000;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;708-13101.1236104062.377.3.3.90.92.0115000049;13101.1236104062.377.3.3.90.92.0115000049;0;60454;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;769-13101.1236102312.078.3.3.90.92.0101000000;13101.1236102312.078.3.3.90.92.0101000000;0;165000;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;770-13101.1236502302.066.3.3.90.92.0101000000;13101.1236502302.066.3.3.90.92.0101000000;0;392026,45;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;791-13101.1236102312.078.3.3.90.92.1500001001;13101.1236102312.078.3.3.90.92.1500001001;0;55900,32;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;543-13101.1236102022.012.3.3.90.93.0101000000;13101.1236102022.012.3.3.90.93.0101000000;0;227897,2;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;684-13101.1236102022.012.3.3.90.93.0101000000;13101.1236102022.012.3.3.90.93.0101000000;0;262937,42;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;896-13101.1236102312.082.3.3.90.93.1500001001;13101.1236102312.082.3.3.90.93.1500001001;0;8067,48;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;380-13101.1236502251.043.4.4.90.39.00102;13101.1236502251.043.4.4.90.39.00102;0;849159,75;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;974-13101.1236102022.011.4.4.90.39.0102;13101.1236102022.011.4.4.90.39.0102;0;361229,99;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;147-13101.1236102312.075.4.4.90.51.0101000000;13101.1236102312.075.4.4.90.51.0101000000;0;1799392,32;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;158-13101.1236102022.355.4.4.90.51.0115000053;13101.1236102022.355.4.4.90.51.0115000053;0;50000;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;178-13101.1236502302.063.4.4.90.51.1569000000;13101.1236502302.063.4.4.90.51.1569000000;474074,62;0;0;0;0;474074,62;0;0;0;0;0;0;0
Analitico;0;0;202-13101.1236502302.063.4.4.90.51.0101000000;13101.1236502302.063.4.4.90.51.0101000000;0;848638,27;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;212-13101.1236502012.348.4.4.90.51.0101000000;13101.1236502012.348.4.4.90.51.0101000000;0;846732,3;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;213-13101.1236502012.348.4.4.90.51.0115000053;13101.1236502012.348.4.4.90.51.0115000053;0;2433213,35;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;283-13101.1236502302.062.4.4.90.51.1500001001;13101.1236502302.062.4.4.90.51.1500001001;0;0;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;284-13101.1236502302.063.4.4.90.51.1500001001;13101.1236502302.063.4.4.90.51.1500001001;454130,59;0;0;0;0;454130,59;0;0;0;0;0;0;0
Analitico;0;0;285-13101.1236502302.064.4.4.90.51.1500001001;13101.1236502302.064.4.4.90.51.1500001001;1388213,34;0;0;0;0;0;0;0;0;0;0;0;1388213,34
Analitico;0;0;296-13101.1236102251.042.4.4.90.51.00102;13101.1236102251.042.4.4.90.51.00102;0;1183099,99;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;300-13101.1236102312.074.4.4.90.51.1500001001;13101.1236102312.074.4.4.90.51.1500001001;0;0;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;301-13101.1236102312.075.4.4.90.51.1500001001;13101.1236102312.075.4.4.90.51.1500001001;7305495,11;0;0;0;0;0;388700,15;5611299,85;0;0;0;0;1305495,11
Analitico;0;0;302-13101.1236102312.076.4.4.90.51.1500001001;13101.1236102312.076.4.4.90.51.1500001001;10974245,29;0;376518,76;0;0;0;1189594,12;4798823,05;0;0;0;0;4609309,36
Analitico;0;0;311-13101.1236102251.042.4.4.90.51.00102;13101.1236102251.042.4.4.90.51.00102;0;1332552,06;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;317-13101.1236602322.086.4.4.90.51.1500001001;13101.1236602322.086.4.4.90.51.1500001001;0;0;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;374-13101.1236104032.124.4.4.90.51.1500001001;13101.1236104032.124.4.4.90.51.1500001001;0;0;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;375-13101.1236104032.125.4.4.90.51.1500001001;13101.1236104032.125.4.4.90.51.1500001001;0;0;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;381-13101.1236502251.043.4.4.90.51.00102;13101.1236502251.043.4.4.90.51.00102;0;143021,38;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;514-13101.1236502012.348.4.4.90.51.0101000000;13101.1236502012.348.4.4.90.51.0101000000;0;2579042;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;532-13101.1236102022.355.4.4.90.51.0101000000;13101.1236102022.355.4.4.90.51.0101000000;0;6905118;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;565-13101.1236502302.063.4.4.90.51.1500001001;13101.1236502302.063.4.4.90.51.1500001001;0;122900,55;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;595-13101.1236102312.075.4.4.90.51.1500001001;13101.1236102312.075.4.4.90.51.1500001001;0;955190,8;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;596-13101.1236102312.076.4.4.90.51.1500001001;13101.1236102312.076.4.4.90.51.1500001001;0;7221007,25;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;596-13101.1236502302.063.4.4.90.51.0115000053;13101.1236502302.063.4.4.90.51.0115000053;0;134382,75;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;617-13101.1236502302.063.4.4.90.51.0101000000;13101.1236502302.063.4.4.90.51.0101000000;0;5130108,68;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;635-13101.1236102312.075.4.4.90.51.0101000000;13101.1236102312.075.4.4.90.51.0101000000;0;5872558,83;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;657-13101.1236102022.355.4.4.90.51.0101000000;13101.1236102022.355.4.4.90.51.0101000000;0;35000;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;697-13101.1236502302.063.4.4.90.51.2569000000;13101.1236502302.063.4.4.90.51.2569000000;0;0;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;706-13101.1236102312.075.4.4.90.51.2569000000;13101.1236102312.075.4.4.90.51.2569000000;725316,8;0;0;0;0;0;0;725316,8;0;0;0;0;0
Analitico;0;0;736-13101.1236102312.075.4.4.90.51.1569000000;13101.1236102312.075.4.4.90.51.1569000000;746989,76;0;0;0;0;0;0;0;0;746989,76;0;0;0
Analitico;0;0;846-13101.1236502302.063.4.4.90.51.2569000000;13101.1236502302.063.4.4.90.51.2569000000;0;262007,11;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;1046-13101.1236102022.011.4.4.90.51.0111;13101.1236102022.011.4.4.90.51.0111;0;273354,79;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;157-13101.1236102312.079.4.4.90.52.0101000000;13101.1236102312.079.4.4.90.52.0101000000;0;3432084,35;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;161-13101.1236102312.080.4.4.90.52.0101000000;13101.1236102312.080.4.4.90.52.0101000000;0;3000;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;161-13101.1236102022.357.4.4.90.52.0101000000;13101.1236102022.357.4.4.90.52.0101000000;0;22282974;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;174-13101.1236102312.084.4.4.90.52.0101000000;13101.1236102312.084.4.4.90.52.0101000000;0;1940000;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;181-13101.1236104062.175.4.4.90.52.0101000000;13101.1236104062.175.4.4.90.52.0101000000;0;30636;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;212-13101.1236502302.067.4.4.90.52.0101000000;13101.1236502302.067.4.4.90.52.0101000000;0;970597,4;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;215-13101.1236502012.350.4.4.90.52.0101000000;13101.1236502012.350.4.4.90.52.0101000000;0;5435984,8;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;256-13101.1236702042.367.4.4.90.52.0101000000;13101.1236702042.367.4.4.90.52.0101000000;0;325000;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;291-13101.1236502302.067.4.4.90.52.1500001001;13101.1236502302.067.4.4.90.52.1500001001;10342823,4;0;0;0;0;0;0;0;0;0;0;0;8002494,4
Analitico;0;0;293-13101.1236502302.068.4.4.90.52.1500001001;13101.1236502302.068.4.4.90.52.1500001001;0;0;0;0;0;0;0;0;0;0;0;0;0
Analitico;0;0;297-13101.1236502302.072.4.4.90.52.1500001001;13101.1236502302.072.4.4.90.52.1500001001;0;0;0;0;0;0;0;0;0;0;0;0;0
